action,venue,primary_type,website,reason
keep,"Harvard Street Grille",american_restaurant,"https://www3.hilton.com/en/hotels/california/hilton-sacramento-arden-west-SMFHIHF/dining/index.html","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Hawthorne's Hideout",bar,"https://www.hawthorneshideout.com/","alcohol-positive type/name"
keep,"Helic",brunch_restaurant,"http://helicbistro.com/","live site — crowdsource stub"
keep,"Henry's Lounge",bar_and_grill,"https://www.henrysloungesacramento.com/","alcohol-positive type/name"
keep,"Hilltop Tavern Bar",bar,"http://hilltoptavern.net/","alcohol-positive type/name"
keep,"Hinoka Sushi",japanese_restaurant,"https://order.tbdine.com/pickup/47497","live site — crowdsource stub"
keep,"Hoa Viet Vietnamese Noodles & Grill",restaurant,"https://hoavietnoodles.com/","live site — crowdsource stub"
keep,"Honey and The Trapcat",american_restaurant,"http://www.honeyandthetrapcat.com/","live site — crowdsource stub"
keep,"Hook & Reel Cajun Seafood & Bar",seafood_restaurant,"https://hookreel.com/location/sacramento","alcohol-positive type/name"
keep,"Hop Junction",bar_and_grill,"http://www.hopjunction.com/","alcohol-positive type/name"
keep,"H Salt Fish & Chips Seafood Galley",fish_and_chips_restaurant,"https://h-salt-fish-chips-seafood-galley.hub.biz/","live site — crowdsource stub"
keep,"Immortal Cafe & Supply",wine_bar,"https://cafeimmortal.com/","alcohol-positive type/name"
keep,"India Oven Sacramento",restaurant,"https://www.indiaoven.com/sacramento/","live site — crowdsource stub"
keep,"I street saloon",bar,"","alcohol-positive type/name"
keep,"It's Just Wings",chicken_wings_restaurant,"https://locations.itsjustwings.com/ca/sacramento/natomas-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW","live site — crowdsource stub"
keep,"Jack's Urban Eats",american_restaurant,"http://jacksurbaneats.com/","live site — crowdsource stub"
keep,"Jack's Urban Eats",american_restaurant,"http://www.jacksurbaneats.com/","live site — crowdsource stub"
keep,"Jamie's Broadway Grille",bar_and_grill,"https://www.jamiesbroadwaygrille.com/","alcohol-positive type/name"
keep,"Jandos Mexican Food",mexican_restaurant,"http://jandosmexrest.online/","live site — crowdsource stub"
keep,"Jayna Gyro",mediterranean_restaurant,"http://jaynagyro.com/","live site — crowdsource stub"
keep,"Jimboy's Tacos",mexican_restaurant,"https://jimboystacos.com/stores/wisconsin-at-northgate/?utm_source=gmb&utm_medium=yext","live site — crowdsource stub"
keep,"Jimboy's Tacos",mexican_restaurant,"https://jimboystacos.com/stores/stockton/?utm_source=gmb&utm_medium=yext","live site — crowdsource stub"
keep,"Jimboy's Tacos",mexican_restaurant,"https://jimboystacos.com/stores/franklin/?utm_source=gmb&utm_medium=yext","live site — crowdsource stub"
keep,"Jimboy's Tacos",mexican_restaurant,"https://jimboystacos.com/stores/watt/?utm_source=gmb&utm_medium=yext","live site — crowdsource stub"
keep,"Joe's Crab Shack",seafood_restaurant,"https://www.joescrabshack.com/location/joes-crab-shack-sacramento/","live site — crowdsource stub"
keep,"Kampala Café",american_restaurant,"","no website — crowdsource stub"
keep,"Kansai Ramen & Sushi House",sushi_restaurant,"http://kansairamensushi.com/","live site — crowdsource stub"
keep,"Karma Brew Pub",pub,"https://www.karmabrew.net/","alcohol-positive type/name"
keep,"King Cong Brewing Company",brewpub,"https://kingcongbrewing.com/","alcohol-positive type/name"
keep,"Kobe | Japanese Grill & Sushi",japanese_restaurant,"http://www.kobesushinatomas.com/","live site — crowdsource stub"
keep,"Koshi EATS - Delta Shores",japanese_restaurant,"http://koshieats.com/","live site — crowdsource stub"
keep,"Koshi Ramen Bar",restaurant,"https://www.koshiramen.com/","live site — crowdsource stub"
keep,"Krispy Krunchy Chicken",chicken_restaurant,"https://www.krispykrunchy.com/","live site — crowdsource stub"
keep,"Kru | Contemporary Japanese Cuisine",japanese_restaurant,"http://www.krurestaurant.com/","live site — crowdsource stub"
keep,"Kupros Craft House",bar_and_grill,"https://www.kuproscrafthouse.com/","alcohol-positive type/name"
keep,"Kyoto Sushi Bar Grill & Ramen",japanese_restaurant,"http://www.kyotosushi916.com/","alcohol-positive type/name"
keep,"La Barca Birria & Mariscos",mexican_restaurant,"http://orderlabarcabirriamariscos.mobile-webview6.com/","live site — crowdsource stub"
keep,"LA DELICIA DEL MAR",seafood_restaurant,"http://ladeliciadelmar.hrpos.heartland.us/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"La Mini Birriería",mexican_restaurant,"https://laminibirrieria.com/","live site — crowdsource stub"
keep,"La Porta Restaurant & Bar",pizza_restaurant,"https://laportarestaurants.com/?utm_source=google","alcohol-positive type/name"
keep,"Las Islitas",seafood_restaurant,"https://lasislitas.shop/","live site — crowdsource stub"
keep,"La Trattoria Bohemia",czech_restaurant,"http://www.latrattoriabohemia.com/","live site — crowdsource stub"
keep,"Laughs Unlimited Comedy Club and Lounge",comedy_club,"http://www.laughsunlimited.com/","alcohol-positive type/name"
keep,"Lil Joe's",diner,"https://m.facebook.com/LilJoesSac/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Locked Barrel",bar,"https://lockedbarrel.com/","alcohol-positive type/name"
keep,"Los Jarritos | Mexican Restaurant",mexican_restaurant,"https://order.toasttab.com/online/los-jarritos-2509-broadway","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Louisiana Heaven",restaurant,"https://www.louisianaheaven.com/","live site — crowdsource stub"
keep,"LowBrau",german_restaurant,"https://lbsacramento.com/","alcohol-positive type/name"
keep,"Luigi's Pizza Parlor",pizza_restaurant,"https://www.luigissacramento.com/","live site — crowdsource stub"
keep,"MacKenzie's Sports Bar & Grille",restaurant,"https://www.hagginoaks.com/mackenzies-sports-bar-and-grille/","alcohol-positive type/name"
keep,"Masullo",pizza_restaurant,"http://www.masullopizza.com/","live site — crowdsource stub"
keep,"MAYA Cantina y Mariscos",mexican_restaurant,"http://mayacantina.toast.site/","alcohol-positive type/name"
keep,"Mayahuel",mexican_restaurant,"http://experiencemayahuel.com/","live site — crowdsource stub"
keep,"Mecca Club",bar,"","alcohol-positive type/name"
keep,"Meetu Japanese Cuisine",japanese_restaurant,"https://www.meetuca.com/","live site — crowdsource stub"
