name,amenity,cuisine,website,lat,lng,osm_id
Barney's,restaurant,fast_food,,37.8268656,-122.2516356,node/8883627028
Baygreens,restaurant,,,37.8109563,-122.2656737,node/11531715555
bb.q Chicken,restaurant,korean;chicken,,37.8378901,-122.251434,node/2217630009
Becky's,restaurant,chinese,,37.843649,-122.251561,node/7058823610
Bella Italia,restaurant,italian,,37.7845531,-122.1999051,node/12580277270
Belotti Bottega,restaurant,italian,,37.8258699,-122.2533528,node/11430123772
Ben's,restaurant,chinese,,37.7962301,-122.274251,node/4145416866
Bento & Bowls,restaurant,korean,,37.8328106,-122.2530914,node/13542194399
Bento House,restaurant,,,37.8008533,-122.2750704,node/3393108396
Best Taste Restaurant,restaurant,,,37.8000665,-122.2721727,node/3988389213
Big Daddy's Chinese Restaurant,restaurant,chinese,,37.8254362,-122.2652613,node/3879006542
Big Dish Restaurant,restaurant,,,37.7996326,-122.2705238,node/3992953181
Binh Minh Quan,restaurant,vietnamese,,37.8020212,-122.2692896,node/3796482764
Birrieria Potrillo Restaurant and Bar,bar,,,37.7727694,-122.2350333,way/269475494
Bolo's Bites,restaurant,,,37.8113021,-122.266168,node/3796571711
Bread Winners,restaurant,sandwich,,37.8018629,-122.2744407,node/9512170607
Brothers Deli & Co,restaurant,sandwich,,37.802291,-122.241424,node/3593581299
Burma Bites,restaurant,asian;burmese,,37.8359966,-122.262831,node/10862829399
Buttercup Grill & Bar,restaurant,,,37.7799798,-122.2389441,node/4074300593
C.D.P,bar,,,37.8247332,-122.2548423,node/9319486092
Cafe Dareye,restaurant,ethiopian,,37.8147814,-122.268069,node/3967083031
Cafe Phuong Nam,restaurant,vietnamese,,37.7932388,-122.2512271,node/4048796163
Cafe Platano 2,restaurant,salvadoran,,37.7757476,-122.2215712,node/12409992222
Cafeteria,restaurant,,,37.7991032,-122.232296,node/4147117904
Calavera,restaurant,mexican,,37.7095733,-122.212388,node/6259169604
Cam Huong Bakery,restaurant,vietnamese,,37.8011352,-122.270027,node/1585385176
Campovida,bar,,,37.7996257,-122.2877221,node/2981286488
Cana,restaurant,cuban,,37.8103098,-122.246594,node/1674129493
Cancun Sabor Mexicano,restaurant,mexican,,37.7113218,-122.2158869,node/6259169600
Cassave Taqueria,restaurant,mexican,,37.837999,-122.2819314,node/1489746307
Catastrophe Pizza,restaurant,pizza,,37.8337108,-122.2676198,node/9758337812
Cato's Ale House,restaurant,american,,37.824968,-122.254583,node/1205010833
Cellarmaker Brewing Co.,restaurant,,,37.7959416,-122.2731528,way/105058213
Cenaduria Elvira,restaurant,mexican,,37.7971364,-122.276409,node/3093345722
Chef Yu Chinese Restaurant,restaurant,chinese;korean,,37.8354345,-122.2630022,node/9806915235
Cheri's Ice Cream and Deli,restaurant,,,37.7776118,-122.2254834,node/4134773861
Chile Jalapeño,restaurant,mexican,,37.84994,-122.285753,node/1940279442
City Center Pizzeria,restaurant,pizza,,37.8036964,-122.2728294,node/11698820970
Clio’s Bookshop,bar,,,37.80875,-122.255978,node/4049329117
Coach Sushi,restaurant,sushi,,37.8088822,-122.250803,node/897722651
CocoBreeze,restaurant,caribbean,,37.7805817,-122.2058298,node/13042314817
Crazy Crawfish,restaurant,,,37.7911909,-122.2485048,node/4048796158
Crepevine,restaurant,,,37.8434325,-122.2515432,node/661740391
Da Nang Quan,restaurant,vietnamese,,37.7940374,-122.2538338,node/4015833226
Daol tofu,restaurant,korean,,37.8317095,-122.2640266,node/6689792627
Dinner House,restaurant,american,,37.8030878,-122.2684218,node/8881535868
District,restaurant,,,37.7111242,-122.2122646,node/6259169591
Dolma Deejis Deli,restaurant,,,37.7956887,-122.276363,node/10897029553
Don Blanc,restaurant,,,37.832097,-122.2630037,node/10617448608
Duchess,restaurant,,,37.8407506,-122.251279,node/4721521816
Dumpling Hours,restaurant,,,37.8110254,-122.2438127,node/3711137974
El Asadero Taqueria,restaurant,mexican,,37.7503592,-122.1746696,node/12397141038
El Barrio,pub,,,37.8004797,-122.2749082,node/2026996088
El Chilar,restaurant,mexican,,37.8057586,-122.2677606,node/1068562664
El Gato Negro Bar,bar,,,37.7797803,-122.2296032,node/4134761496
El Grullense,restaurant,,,37.7784401,-122.2255774,node/4220797230
