name,amenity,cuisine,website,lat,lng,osm_id
Kazimierz World Wine Bar,bar,,,33.4992992,-111.9271898,node/4840570373
Kelly's At Southbridge,restaurant,,,33.4988003,-111.9273797,node/4840570390
La Petite Maison,restaurant,french,,33.5010884,-111.9254987,node/1654901351
Lorenzo's Pizza,restaurant,pizza,,33.700664,-111.924237,node/7990332637
Macayo's Mexican Food,restaurant,mexican,,33.5830852,-111.894909,way/1155676348
Marcellino Ristorante,restaurant,,,33.4991163,-111.9283122,node/4840570402
Maskadores Taco Shop,restaurant,mexican,,33.6240683,-111.896647,node/10780808501
Mason's Famous Lobster Rolls,restaurant,seafood,,33.6247807,-111.9235754,node/13768519620
Modern Market,restaurant,,,33.5063019,-111.9257184,node/4797331487
Morning Squeeze,restaurant,,,33.4977419,-111.9258764,node/4840570371
Moxie's,restaurant,bar_and_grill,,33.5033722,-111.9276351,node/4586165689
Nonna,restaurant,,,33.4935055,-111.9249665,node/5173662872
O.H.S.O Brewery + Distillery,pub,,,33.6278635,-111.8935269,node/6131002461
Obon Sushi Bar,restaurant,sushi,,33.6233761,-111.9245634,node/13768519607
OEB Breakfast Co.,restaurant,,,33.6501133,-111.9244855,node/8000958329
Oregano's,restaurant,pizza,,33.6271491,-111.891488,way/231265194
Oregano's,restaurant,,,33.483292,-111.9267323,way/546212109
Original Chop Shop Company,restaurant,,,33.4985152,-111.9263096,node/4860843148
Paradise Valley Burger,restaurant,burger,,33.6280599,-111.8918445,node/13545242301
Pei Wei,restaurant,asian,,33.781034,-111.9240899,node/8912461589
Peter Piper Pizza,restaurant,pizza,,33.4654564,-111.9164951,node/1592989343
Phil’s Grill,restaurant,american,,33.6782894,-111.8973233,node/7840566463
Pink Pony,restaurant,,,33.4925856,-111.9259307,node/5173662920
Pita House,restaurant,,,33.4942742,-111.925666,node/5173662830
Pizza Hut,restaurant,pizza,,33.5014168,-111.9177651,node/13246409753
Poke Spot,restaurant,,,33.6764127,-111.9233162,node/7998235497
Prankster's Too,bar,,,33.478904,-111.9108301,way/1303547586
Pretty please lounge,bar,,,33.5016169,-111.9223597,node/2610288525
RA Sushi,restaurant,sushi,,33.4920104,-111.925898,node/5173662890
Ray's Pizza,restaurant,pizza,,33.6272991,-111.89317,node/10780768260
Red Dragon Chinese Bistro,restaurant,chinese,,33.6212968,-111.8990318,node/10783507386
Rehab Burger Therapy,restaurant,,,33.491512,-111.9256433,node/5173662860
ReVive,bar,,,33.4626627,-111.9256557,node/10559828835
Rinaldi's Italian Deli,restaurant,italian,,33.6345873,-111.924284,node/8005379605
RnR,restaurant,,,33.4915232,-111.9259314,node/5173662915
Roadhouse,bar,,,33.49481,-111.9237801,node/4359545189
S&V Urban Italian,restaurant,italian,,33.5818187,-111.8796909,node/10744352569
Saigon Nites,restaurant,vietnamese,,33.6282079,-111.8913593,node/13545242201
Salt & Lime Modern Mexican Grill,restaurant,mexican,,33.5815983,-111.8785881,node/10744394909
Salty Senorita,restaurant,,,33.4916125,-111.926413,node/5173662836
Scapegoat,bar,,,33.4985198,-111.9268166,node/4860843161
Scottsdale Elks #2148,pub,,,33.4734835,-111.9448148,node/4756501495
Sel,restaurant,,,33.4932563,-111.9290222,node/5173661304
Sesame Inn,restaurant,chinese,,33.7983363,-111.9306222,node/8893289674
Snooze,restaurant,breakfast,,33.5827617,-111.8945585,node/10747476420
State 48 Lager House,pub,,,33.6275483,-111.8962575,way/985072774
Stax Bistro,restaurant,,,33.5005162,-111.9264212,node/4840570412
STK,restaurant,steak_house,,33.4994612,-111.9279612,node/12333533621
Sugo Bistro,restaurant,italian,,33.6366141,-111.8836091,way/1177427267
Summit Diner,restaurant,,,33.7804657,-111.9237574,node/8912461537
SushiKo,restaurant,sushi,,33.5804608,-111.8803083,node/10744406558
Taphouse Kitchen,restaurant,,,33.5267294,-111.9247526,node/9661407237
Tejas Southwest Grill,restaurant,,,33.5576533,-111.8996871,node/13728424579
The Breakfast Joynt,restaurant,,,33.6395357,-111.8649055,node/13541424388
The Cantina at Legend Trail Golf Club,restaurant,,,33.8003736,-111.8772472,node/1883102053
The Guest House,restaurant,,,33.6253927,-111.9250124,node/13768484470
The Mint,bar,,,33.5019365,-111.9215793,node/3046809532
The Preserve Tavern & Grille,bar,,,33.62876,-111.8933462,node/10780810859
Tommy’s,restaurant,,,33.4947014,-111.9242375,way/156290531
Treffpunkt,restaurant,,,33.6155209,-111.9090302,node/10797728796
TT Roadhouse,bar,,,33.480826,-111.934531,way/1097208900
Two Brothers,pub,,,33.4991591,-111.9258079,node/4840570423
U.S. Egg,restaurant,breakfast,,33.4859708,-111.926538,way/546213767
Wasted Grain,pub,,,33.4993616,-111.9241306,node/597550032
"Wok ""n Roll",restaurant,chinese,,33.5004794,-111.9180378,way/546192708
Yasu-O,restaurant,sushi,,33.5576389,-111.8991248,node/13728424587
Yopaulys New York Pizza Co,restaurant,pizza,,33.56914,-111.8898043,node/10731811570
Yume Sushi Grill,restaurant,sushi,,33.6362976,-111.922917,node/8005379487
