action,venue,primary_type,website,reason
keep,"Myung Dong Tofu Cabin",korean_restaurant,"http://www.tofucabin.com/","live site — crowdsource stub"
keep,"Neal's Coffee Shop",restaurant,"https://www.nealscoffeeshop.net/","live site — crowdsource stub"
keep,"Nick The Greek",greek_restaurant,"http://nickthegreek.com/","live site — crowdsource stub"
keep,"Osteria at Domenico",restaurant,"http://osteria.domenicowinery.com/","alcohol-positive type/name"
keep,"Park & Howard Bistro",bistro,"http://www.parkhowardbistro.com/","live site — crowdsource stub"
keep,"Peter's Cafe",diner,"https://peterscafe.shop/","live site — crowdsource stub"
keep,"Pizza My Heart",pizza_restaurant,"https://www.pizzamyheart.com/","live site — crowdsource stub"
keep,"PJ's Pizza Co.",pizza_restaurant,"https://pjspizza.co/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Plucky's Cafe",restaurant,"https://www.pluckyscafe.com/","live site — crowdsource stub"
keep,"Rainbow Pizza",pizza_restaurant,"http://rainbowpizza.com/","live site — crowdsource stub"
keep,"Rin-Tei",asian_fusion_restaurant,"https://rin-tei.com/","live site — crowdsource stub"
keep,"Rise Woodfire Pizza & Rotisserie",pizza_restaurant,"http://www.risewoodfire.com/","alcohol-positive type/name"
keep,"Ristorante Rocca",italian_restaurant,"http://www.ristoranterocca.com/","alcohol-positive type/name"
keep,"SAKAE Sushi",sushi_restaurant,"http://sakaesushi.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"SaltYard Restaurant and Bar",american_restaurant,"https://www.saltyardrestaurant.com/","live site — crowdsource stub"
keep,"SAMIKCHA MOMO Indian-Nepali Cuisine",restaurant,"https://www.samikchamomo.com/","live site — crowdsource stub"
keep,"San Mateo Prime",steak_house,"http://www.sanmateoprime.com/","alcohol-positive type/name"
keep,"Seapot Hot Pot & Korean BBQ",hot_pot_restaurant,"http://www.seapotusa.com/","alcohol-positive type/name"
keep,"Shiki Japanese Restaurant",japanese_restaurant,"https://shikilaurelwood.com/","live site — crowdsource stub"
keep,"Society Restaurant & Hookah Lounge",restaurant,"https://www.societylounge.net/","alcohol-positive type/name"
keep,"Soko Soko Japanese Cuisine",restaurant,"http://sokosokosc.com/","live site — crowdsource stub"
keep,"Soon's Tofu & Korean BBQ",korean_restaurant,"http://www.soonstofu.com/","live site — crowdsource stub"
keep,"Starbird Chicken",chicken_restaurant,"http://starbirdchicken.com/","live site — crowdsource stub"
keep,"St. James Gate",irish_pub,"https://thegatebelmont.com/","alcohol-positive type/name"
keep,"Sushi Kuu",japanese_restaurant,"http://www.sushikuubelmont.com/","live site — crowdsource stub"
keep,"Taishoken Ramen",ramen_restaurant,"https://www.taishokenusa.com/","live site — crowdsource stub"
keep,"Taki Nori Hand Roll Bar",sushi_restaurant,"https://www.takinoribar.com/","alcohol-positive type/name"
keep,"Tap & Tavern",american_restaurant,"https://www.hilton.com/en/hotels/sfobges-embassy-suites-san-francisco-airport-waterfront/dining/","alcohol-positive type/name"
keep,"Taste of Shaxian",chinese_restaurant,"http://tasteofshaxian.com/","live site — crowdsource stub"
keep,"The Hollō Cafe",american_restaurant,"https://thehollocafe.com/","live site — crowdsource stub"
keep,"The Noodle Shop",chinese_restaurant,"https://thenoodleshopsm.com/","live site — crowdsource stub"
keep,"The Swingin' Door",pub,"http://theswingindoor.com/","alcohol-positive type/name"
keep,"The Toss, San Carlos",restaurant,"http://www.thetosssancarlos.com/","live site — crowdsource stub"
keep,"Totoro Ramen",ramen_restaurant,"http://www.totororamen.com/","live site — crowdsource stub"
keep,"Tsukira Ramen",noodle_shop,"https://tsukiraramen.com/","live site — crowdsource stub"
keep,"Village Host Pizza & Grill",pizza_restaurant,"https://order.spoton.com/so-village-host-pizza-1454/burlingame-ca/65f1f8aeedc35f16f823cfea","live site — crowdsource stub"
keep,"Village Host Pizza & Grill - Belmont",pizza_restaurant,"https://order.spoton.com/so-village-host-pizza-1454/belmont-ca/629e61449adef315cc6b7b20","live site — crowdsource stub"
keep,"Wakuriya",japanese_restaurant,"http://www.wakuriya.com/","live site — crowdsource stub"
keep,"Waterfront Pizza",pizza_restaurant,"https://waterfrontpizza.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"West Bay Café",american_restaurant,"http://www.sfocp.com/dining","alcohol-positive type/name"
keep,"Wunderbar",bar,"https://www.wunderbarsm.com/","alcohol-positive type/name"
keep,"WXYZ Lounge",bar,"https://www.marriott.com/en-us/dining/restaurant-bar/sfoal-aloft-san-francisco-airport/6503613-w-xyz-bar.mi","alcohol-positive type/name"
keep,"Yama Sushi Belmont",sushi_restaurant,"http://yamasushi889.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Young Can Wok Chinese Bistro",chinese_restaurant,"https://youngcanwokchinesebistro.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Yuanbao Jiaozi",chinese_restaurant,"https://dinfo.me/yuanbaojiaozitogo.com/","live site — crowdsource stub"
keep,"Yuzu",sushi_restaurant,"http://www.yuzusushisanmateo.com/","live site — crowdsource stub"
