name,amenity,cuisine,website,lat,lng,osm_id
Pete's Fish and Chips,restaurant,fish_and_chips;american,https://petesfishandchips.com/,33.4144404,-111.9237161,way/625720823
Pizza Hut,restaurant,pizza,https://locations.pizzahut.com/az/tempe/1740-e-broadway,33.4080547,-111.9102905,node/8070423348
Republic Ramen + Noodles,restaurant,japanese;ramen,http://www.republicramen.com/,33.4214394,-111.9167941,node/5324576272
Salad and Go,restaurant,american;mexican,https://www.saladandgo.com/locations/48th-st-dobson/,33.3940379,-111.9778392,node/13465115601
Scramble,restaurant,breakfast,https://www.azscramble.com/,33.3785106,-111.9238167,node/8275687246
Six Byrd CIder Co,pub,,https://sixbyrd.com,33.422526,-111.9045493,node/13341246962
So Good Kitchen,restaurant,chinese,https://so-good-restaurant.square.site/,33.4226973,-111.9512746,node/10291178457
Sunny's Diner,restaurant,,https://sunnysdinertempe.com,33.4217092,-111.9087214,way/592000817
Tempe Food Court,restaurant,,https://tempefoodcourt.com/,33.426158,-111.9042715,way/895338032
Tokyo Joe's,restaurant,asian,https://tokyojoes.com/location/rural-baseline/,33.3801073,-111.927718,node/7555172072
Twist Hot Chicken,restaurant,chicken,https://www.twisthotchicken.com/,33.3485656,-111.9579318,node/13577685802
Waffle House,restaurant,american,https://locations.wafflehouse.com/tempe-az-1797/,33.4216192,-111.8921686,way/632734755
YC's Mongolian Grill,restaurant,mongolian_grill,https://www.ycs-mongoliangrill.com/,33.3497072,-111.94909,node/319993485
5 Star Dive Bar & Grill,bar,,,33.3772694,-111.9073714,node/10299677285
Arizona Craft Brewer's Guild,pub,,,33.4075688,-111.948433,node/11935753778
Arizona Distilling Co.,bar,,,33.4215516,-111.9474938,way/1318590037
Artichoke Basille's Pizza,restaurant,pizza,,33.3785374,-111.9234374,node/10299638950
Barro's Pizza,restaurant,pizza,,33.3789581,-111.9255356,node/5026324175
Bay Bay’s Fish & Chicken,restaurant,seafood,,33.4247068,-111.9769118,node/12174165467
BBQ Island - Tempe,restaurant,barbecue,,33.3391942,-111.9670553,node/7275945878
Bennigan's,restaurant,,,33.3814892,-111.9615764,way/158420574
Black Bear Diner,restaurant,american,,33.3473584,-111.963747,node/8413581004
Bonchon Chicken,restaurant,chicken;korean;sushi,,33.4230062,-111.9383532,node/12187226306
Burrito Express,restaurant,mexican,,33.4214819,-111.92461,node/12208372095
Cabin Tempe,restaurant,,,33.4267125,-111.9413387,way/560777956
Cafe Lalibella,restaurant,ethiopian,,33.4212986,-111.9516506,node/4186131762
California Pizza Kitchen,restaurant,pizza,,33.4329848,-111.9030984,way/870984043
Cheba Hut,restaurant,sandwich,,33.4226644,-111.95162,node/13551211701
Cherry Lounge & Pit,pub,,,33.4262192,-111.9398027,node/1698683387
China Town Buffet,restaurant,chinese,,33.377179,-111.907577,node/10299677284
Churro nest,restaurant,,,33.4327127,-111.904499,node/8113266181
d'Lite Healthy on The Go,restaurant,,,33.3925435,-111.937509,way/937361709
Delicious Factory,restaurant,,,33.4258686,-111.9401753,node/5321085941
Denny's,restaurant,american,,33.4071059,-111.9597787,way/224009431
