action,venue,primary_type,website,reason
keep,"Gen Korean BBQ House",korean_barbecue_restaurant,"https://www.genkoreanbbq.com/","live site — crowdsource stub"
keep,"Ginza Sushi",sushi_restaurant,"http://www.sushimakesuhappy.com/","live site — crowdsource stub"
keep,"Giorgio's Italian Food and Pizzeria",italian_restaurant,"https://www.giorgiositalianfood.com/","live site — crowdsource stub"
keep,"Gloria's Burritos",mexican_restaurant,"https://www.facebook.com/Glorias-Burritos-133595613428294/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Gojo Ethiopian Restaurant",restaurant,"http://gojoethiopiarestaurantsj.com/","live site — crowdsource stub"
keep,"Goku Korean BBQ & Hot Pot",hot_pot_restaurant,"https://www.gokusanjose.com/","live site — crowdsource stub"
keep,"Goku Sushi",japanese_restaurant,"https://www.gokusushisj.com/","live site — crowdsource stub"
keep,"Goodtime Bar",wine_bar,"http://www.goodtimebarsj.com/","alcohol-positive type/name"
keep,"Goosetown Lounge",lounge_bar,"http://goosetown-lounge.edan.io/","alcohol-positive type/name"
keep,"Greek Spot",greek_restaurant,"http://www.greek-spot.com/","live site — crowdsource stub"
keep,"Haberdasher",cocktail_bar,"https://haberdashersj.com/","alcohol-positive type/name"
keep,"Henry's World Famous Hi-Life",steak_house,"http://www.henryshilife.com/","live site — crowdsource stub"
keep,"High Five Pizza",pizza_restaurant,"http://hi5catering.com/","alcohol-positive type/name"
keep,"Hobee's Restaurant and Beer Garden",restaurant,"https://hobees.com/","alcohol-positive type/name"
keep,"Hookah Castle Lounge",hookah_bar,"https://www.instagram.com/hookah.castle?igsh=ZWI2YzEzYmMxYg==","alcohol-positive type/name"
keep,"Hospitality @ The Plex",brewpub,"http://www.gotoplex.com/","alcohol-positive type/name"
keep,"Hukilau",hawaiian_restaurant,"http://www.dahukilau.com/sanjose/","alcohol-positive type/name"
keep,"Inchin's Bamboo Garden",restaurant,"https://bamboo-gardens.com/placesanjose?utm_source=google","alcohol-positive type/name"
keep,"Jack Holders Restaurant & Bar",american_restaurant,"http://www.jackholders.com/","alcohol-positive type/name"
keep,"Jack's Restaurant & Bar",american_restaurant,"https://www.ilovejacks.com/san-jose","live site — crowdsource stub"
keep,"Jake’s of Saratoga",pizza_restaurant,"https://www.jakessouthbay.com/","live site — crowdsource stub"
keep,"Jess's Place",peruvian_restaurant,"http://jesssplace.com/","live site — crowdsource stub"
keep,"JINYA Ramen Bar - San Jose",restaurant,"https://www.jinyaramenbar.com/locations/san-jose/?utm_medium=soci&utm_source=gmb","live site — crowdsource stub"
keep,"John's of Willow Glen restaurant",american_restaurant,"https://www.johnsofwg.com/","live site — crowdsource stub"
keep,"Juancho Parrilla",colombian_restaurant,"http://juanchoparrilla.com/","alcohol-positive type/name"
keep,"KAI Japanese Restaurant",japanese_restaurant,"http://kaisushi4u.com/","live site — crowdsource stub"
keep,"Kakuna Sushi",restaurant,"https://kakuna.menu11.com/","live site — crowdsource stub"
keep,"Kategna Ethiopian Restaurant",ethiopian_restaurant,"https://www.kategna.com/","live site — crowdsource stub"
keep,"Kazoo Sushi Boat – Japantown San Jose",sushi_restaurant,"http://www.kazoorestaurant.com/","live site — crowdsource stub"
keep,"Khaosan Thai Restaurant",thai_restaurant,"https://www.khaosanthaisj.com/","live site — crowdsource stub"
keep,"Khao Thai Restaurant",restaurant,"http://www.khaothaisj.com/","live site — crowdsource stub"
keep,"King's Fish House",seafood_restaurant,"https://www.kingsfishhouse.com/sanjose","live site — crowdsource stub"
keep,"Kizuna sushi Japanese Restaurant",japanese_restaurant,"https://www.kizunasushisj.com/","live site — crowdsource stub"
keep,"Kukar's House Of Pizza",pizza_restaurant,"http://kukarshouseofpizza.com/","live site — crowdsource stub"
keep,"Kumako Den",ramen_restaurant,"https://www.kumakoramenden.com/","live site — crowdsource stub"
keep,"La Bendición",bar_and_grill,"https://www.labendicioncolombiana.com/#app","alcohol-positive type/name"
keep,"La Catalana",tapas_restaurant,"http://www.lacatalanatapas.com/","alcohol-positive type/name"
keep,"La Cueva",mexican_restaurant,"https://la-cueva-mex-grill.restaurants-world.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"La Foret",french_restaurant,"https://www.laforetrestaurant.com/","live site — crowdsource stub"
keep,"La Grullensa Restaurant",mexican_restaurant,"http://lagrullensa.com/","live site — crowdsource stub"
keep,"La Korita Restaurant",restaurant,"https://www.facebook.com/la.korita.restaurant.2024","alcohol-positive type/name"
keep,"Laksana Thai Cuisine",thai_restaurant,"http://laksanathaicuisine.weebly.com/","live site — crowdsource stub"
keep,"La Más Querida Cantina & Cocina",restaurant,"http://lamasqueridasj.com/","alcohol-positive type/name"
keep,"La Playita",mexican_restaurant,"https://www.facebook.com/La-Playita-Restaurant-870596083043895/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Las Cazuelas Restaurant",mexican_restaurant,"http://lascazuelasrestaurants.com/","live site — crowdsource stub"
keep,"La Terraza Grill & Bar",colombian_restaurant,"https://laterrazagrillsanjose.com/","live site — crowdsource stub"
keep,"Latin and Asian Hospitality Group",restaurant,"http://www.latin-asian-fusion.com/","live site — crowdsource stub"
keep,"Legends Pizza Co",pizza_restaurant,"https://legends-pizza.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"lelé kitchen",restaurant,"https://lelekitchen.com/","live site — crowdsource stub"
keep,"Liuyishou Hot Pot (San Jose) 刘一手(圣何塞)",hot_pot_restaurant,"https://www.liuyishouna.com/","live site — crowdsource stub"
keep,"Locanda Ischia",italian_restaurant,"https://www.locandarestaurants.com/","live site — crowdsource stub"
keep,"Luna del Mar Restaurant",seafood_restaurant,"https://www.lunadelmarrestaurantca.com/","live site — crowdsource stub"
keep,"LUNA Mexican Kitchen - San Jose",mexican_restaurant,"http://www.lunamexicankitchen.com/","live site — crowdsource stub"
keep,"Maggiano's Little Italy",italian_restaurant,"https://www.maggianos.com/locations/california/san-jose/3055-olin-ave.?utm_source=google&utm_medium=organic&utm_campaign=Maggianos","alcohol-positive type/name"
keep,"Mal de ojo lounge",bar,"","alcohol-positive type/name"
keep,"Malibu Grill & BBQ",barbecue_restaurant,"http://www.malibugrillbbq.com/","alcohol-positive type/name"
keep,"Mariscos Costa Alegre",mexican_restaurant,"http://www.mariscoscostaalegre.com/","live site — crowdsource stub"
keep,"Mariscos Costa Alegre - Alum Rock",seafood_restaurant,"https://www.mariscoscostaalegre.com/","live site — crowdsource stub"
keep,"Mariscos Costa Alegre Monterey Hwy",mexican_restaurant,"http://www.mariscoscostaalegre.com/","live site — crowdsource stub"
keep,"Mariscos Las Islitas",mexican_restaurant,"https://m.facebook.com/lasislitassanjoseca","alcohol-positive type/name"
keep,"Mariscos Playa Azul and Mexican Grill",mexican_restaurant,"https://azuxecastro.wixsite.com/playaazul?fbclid=PAZXh0bgNhZW0CMTEAAabJWmbhiTBY-ay585YH4IlH4YEoQnhO03np0BGMLlZjZTHrI2HRqjKbUGk_aem_KWyfR9vOLszK-uhn3IFu3w","alcohol-positive type/name"
keep,"Mariscos Pura Vitamina “Riviera”",seafood_restaurant,"http://laceibapromotion.com/","live site — crowdsource stub"
keep,"Market Bar",bar,"https://www.sanpedromarketbar.com/","alcohol-positive type/name"
keep,"Max's Restaurant Milpitas, Cuisine of the Philippines",filipino_restaurant,"https://www.maxsrestaurantna.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Maya's Cafe",restaurant,"http://www.mayas-cafe.com/","live site — crowdsource stub"
keep,"Mendoza's Restaurant",mexican_restaurant,"https://mendozasrestaurant.shop/","live site — crowdsource stub"
keep,"Mesquite and Oak",restaurant,"http://www.mesquiteandoak.com/","live site — crowdsource stub"
keep,"Mexico Lindo Y Cantina",mexican_restaurant,"","alcohol-positive type/name"
keep,"Milan Italian Restaurant",italian_restaurant,"http://milanwillowglen.com/","live site — crowdsource stub"
keep,"Mimosas Cafe Willow Glen",restaurant,"http://mimosasofwillowglen.com/","live site — crowdsource stub"
keep,"Mini Gourmet",american_restaurant,"http://minigourmet599.com/","live site — crowdsource stub"
keep,"Miyakko Japanese Cuisine",japanese_restaurant,"http://mymiyakkosj.com/","live site — crowdsource stub"
keep,"Mizu Sushi Bar & Grill",sushi_restaurant,"http://mizusbg.com/","alcohol-positive type/name"
keep,"Mojo Burger",restaurant,"http://www.mojoburger.com/?y_source=1_MTQ2OTg4NDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","live site — crowdsource stub"
keep,"Momo Grill",asian_fusion_restaurant,"https://themomogrillca.com/","live site — crowdsource stub"
keep,"Muni Bar & Grill",bar_and_grill,"http://sjmuni.com/","alcohol-positive type/name"
keep,"Must Be Thai and Bar",thai_restaurant,"https://www.mustbethaiandbar.com/","live site — crowdsource stub"
keep,"My-Kitchen",american_restaurant,"http://www.my-kitchen.org/","live site — crowdsource stub"
keep,"My Thai Street Food",restaurant,"https://mythaistreetfood.us/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Nagoya Sushi",japanese_restaurant,"https://www.nagoyasushiorder.com/","live site — crowdsource stub"
keep,"Nick the Greek",greek_restaurant,"https://www.nickthegreek.com/","live site — crowdsource stub"
