name,amenity,cuisine,website,lat,lng,osm_id
Peking,restaurant,,,36.9848645,-121.9657129,node/395039816
Planet Fresh Burritos,restaurant,mexican,,36.975132,-122.0279117,node/392892689
Poké House,restaurant,hawaiian,,36.9762291,-122.026923,node/8441956086
Red Restaurant and Bar,bar,,,36.9752221,-122.0279223,node/394924919
Reef Bar,bar,,,36.9759037,-122.0283816,node/2868267406
Rio Room,restaurant,,,36.9485979,-121.8749162,way/1072945825
Round Table Pizza,restaurant,pizza,,36.962104,-122.044243,node/8519267364
Round Table Pizza,restaurant,pizza,,36.9854999,-121.9645897,way/178180127
Roux Dat,restaurant,,,36.9787515,-121.968765,node/3197912858
Salsa's Taco Bar,restaurant,mexican,,36.9708857,-121.98437,node/7138282889
Sanderling's,restaurant,,,36.9507296,-121.8772352,node/896693957
Santa Cruz Aleworks & Deli,pub,,,36.9866777,-122.0383401,node/2733247084
Sawasdee Thai Cuisine,restaurant,,,36.987551,-121.9528336,node/5483930126
SPLASH!,restaurant,,,36.9590602,-122.0185837,node/410821029
Stagnaro Brothers Sea Food (Restaurant and Fish Market),restaurant,,,36.9582635,-122.0177795,node/410821030
Star Bene,restaurant,italian,,36.9645225,-121.9928285,node/2697001386
Stevenson/Cowell Dining Hall,restaurant,,,36.9968403,-122.053033,way/68148717
Sunset's,restaurant,,,36.9963473,-121.985272,node/705460247
Surf Dog,restaurant,american,,36.9690567,-122.0249373,node/2627861157
Sushi Garden,restaurant,sushi,,36.9817312,-121.9553355,way/1153336732
Tacos Moreno,restaurant,mexican,,36.9733622,-121.9663757,node/3173193061
Takara,restaurant,japanese,,36.9740022,-121.9680403,way/40468285
Taqueria Agave 2,restaurant,mexican,,36.9813855,-122.000307,node/436628464
Taqueria Los Gordos,restaurant,mexican,,36.9818076,-121.9107745,node/453754912
Taqueria Los Pericos,restaurant,mexican,,36.9778036,-122.0257286,node/406683131
Taqueria Michoacan,restaurant,mexican,,36.9638931,-121.9914513,node/2327964413
Taqueria Tepeque,restaurant,mexican,,36.9787438,-121.969783,node/3197912853
Terra Fresca Restaurant,restaurant,,,37.0006733,-122.0577796,node/2013538192
The Avenue,bar,,,36.9689284,-122.0249098,node/415277181
The Poet & the Patriot,pub,,,36.969686,-122.0257105,node/1549536530
Uncle Kwok,restaurant,,,36.9762761,-121.9046825,node/453719516
Vasili's,restaurant,greek,,36.9669587,-122.0394651,node/406683111
Village Dining,restaurant,,,36.98865,-122.0550419,node/3227028669
Village Grill and Creamery,restaurant,,,36.9726995,-121.9523329,node/2604085632
Vivas Organic Mexican Grill,restaurant,mexican,,37.0001992,-122.0533822,way/380886719
"Whale City Cafe, Bakery, Bar & Grill",restaurant,,,36.977944,-121.9061347,way/132966270
Windjammer,pub,,,36.9790269,-121.908918,node/453739556
