action,venue,primary_type,website,reason
keep,"DecoDance Bar",cocktail_bar,"http://decodancesf.com/","alcohol-positive type/name"
keep,"Delfina Restaurant",italian_restaurant,"https://www.delfinasf.com/","live site — crowdsource stub"
keep,"Delirium",bar,"","alcohol-positive type/name"
keep,"Dim Sum Club 點心薈",dim_sum_restaurant,"http://dimsumclub-sf.com/","live site — crowdsource stub"
keep,"Doc's Clock",bar,"https://www.docsclock.com/","alcohol-positive type/name"
keep,"Dogpatch Saloon",bar,"","alcohol-positive type/name"
keep,"Dovre Club",bar,"https://m.facebook.com/Dovre-Club-151580593138/","alcohol-positive type/name"
keep,"Dumpling King",dumpling_restaurant,"http://dumplingkingsf.com/","live site — crowdsource stub"
keep,"Dunyā Mediterranean Bistro & Wine Bar",mediterranean_restaurant,"https://dunyabistrosf.com/","alcohol-positive type/name"
keep,"Durty Nelly's",irish_pub,"","alcohol-positive type/name"
keep,"Eagle Cafe",restaurant,"https://eaglecafe.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing","live site — crowdsource stub"
keep,"Echigo Home cook",sushi_restaurant,"https://www.echigohomecookca.com/","live site — crowdsource stub"
keep,"Eclipse Kitchen & Bar",american_restaurant,"https://www.hyatt.com/en-US/hotel/california/hyatt-regency-san-francisco/sfors/dining?src=corp_outlets_gmb_seo_SFORSR1","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Eco Terreno Urban Tasting Room",wine_bar,"https://ecoterreno.com/tastings/","alcohol-positive type/name"
keep,"El Alambre (Franklin St.)",restaurant,"http://elalambresf.com/","live site — crowdsource stub"
keep,"El Castillito",mexican_restaurant,"https://www.taqueriaelcastillito.com/","live site — crowdsource stub"
keep,"EL DORADO Latin Fusion",latin_american_restaurant,"https://mariposasdining.wixsite.com/eldorado","live site — crowdsource stub"
keep,"El Mansour",moroccan_restaurant,"https://www.elmansour.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"El Pipila",mexican_restaurant,"https://www.elpipila.com/","live site — crowdsource stub"
keep,"El Porteño Empanadas",argentinian_restaurant,"http://elporteno.com/","live site — crowdsource stub"
keep,"El Rey Taquiza Artesanal",restaurant,"https://www.elreytaquiza.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"El Rio",bar,"http://www.elriosf.com/","alcohol-positive type/name"
keep,"El Toreador",mexican_restaurant,"http://www.eltoreadorsf.com/","live site — crowdsource stub"
keep,"El Trebol Bar",bar,"","alcohol-positive type/name"
keep,"El TREBOLITO Resturant bar",bar,"","alcohol-positive type/name"
keep,"El Trebol Sports Bar #4",bar,"","alcohol-positive type/name"
keep,"Embarc Wines",wine_bar,"https://www.embarcwines.com/","alcohol-positive type/name"
keep,"Emmy's Spaghetti Shack",italian_restaurant,"https://sfspaghettishack.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Emperor Norton's BoozeLand",bar,"https://www.facebook.com/EmperorNortonsBoozeland/","alcohol-positive type/name"
keep,"Emporium Arcade Bar",bar,"https://emporiumarcadebar.com/locations/san-francisco/","alcohol-positive type/name"
keep,"Equal Parts SF",restaurant,"http://www.equalpartssf.com/","live site — crowdsource stub"
keep,"Esperpento Restaurant",spanish_restaurant,"http://esperpentosf.com/","alcohol-positive type/name"
keep,"Evil Eye",cocktail_bar,"http://www.evileyesf.com/","alcohol-positive type/name"
keep,"Extreme Pizza",pizza_restaurant,"https://www.extremepizza.com/location/marina-district-california/","live site — crowdsource stub"
keep,"Fable",american_restaurant,"https://fablesf.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Falasteen",middle_eastern_restaurant,"https://falasteen-sf.com/","live site — crowdsource stub"
keep,"Farmhouse Kitchen Thai Cuisine",restaurant,"https://farmhousethai.com/san-francisco?utm_source=google","alcohol-positive type/name"
keep,"Festa Wine & Cocktail Lounge - Karaoke",bar,"http://www.festalounge.com/","alcohol-positive type/name"
keep,"Fiery Hot Pot and Grill",asian_restaurant,"http://fierysf.com/","live site — crowdsource stub"
keep,"Final Final",sports_bar,"http://finalfinalbar.com/","alcohol-positive type/name"
keep,"Finnegans Wake",bar,"https://www.finneganssf.com/","alcohol-positive type/name"
keep,"Fiore Caffe",italian_restaurant,"https://caffefioresf.com/?utm_source=google","live site — crowdsource stub"
keep,"Firefly Restaurant",american_restaurant,"http://www.fireflysf.com/","live site — crowdsource stub"
keep,"Fire Fly Sports Bar",bar,"","alcohol-positive type/name"
keep,"Firenze By Night",italian_restaurant,"http://www.firenzebynightsf.com/","live site — crowdsource stub"
keep,"Fireside",american_restaurant,"","no website — crowdsource stub"
keep,"Fish & Farm",american_restaurant,"http://www.fishandfarmsf.com/","alcohol-positive type/name"
keep,"Fizzee's",cocktail_bar,"http://www.fizzees.com/","alcohol-positive type/name"
