reason,name,primary_type,reviews,address,website
chain,"Papa Johns Pizza","pizza_restaurant",241,"1610 W Valencia Rd, Tucson, AZ 85746, USA","https://locations.papajohns.com/united-states/az/85746/tucson/1610-w-valencia-rd?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTIwMzktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Papa Johns Pizza","pizza_restaurant",238,"2071 E Irvington Rd Ste 117, Tucson, AZ 85714, USA","https://locations.papajohns.com/united-states/az/85714/tucson/2071-e-irvington-rd?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTIwNDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Papa Johns Pizza","pizza_restaurant",239,"9505 E Broadway Blvd, Tucson, AZ 85748, USA","https://locations.papajohns.com/united-states/az/85748/tucson/9505-e-broadway-blvd?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTIwMzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Papa Johns Pizza","pizza_restaurant",232,"5095 N La Cañada Dr, Tucson, AZ 85704, USA","https://locations.papajohns.com/united-states/az/85704/tucson/5095-n-la-canada-dr?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTIwMzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Papa Johns Pizza","pizza_restaurant",262,"7089 N Thornydale Rd, Tucson, AZ 85741, USA","https://locations.papajohns.com/united-states/az/85741/tucson/7089-n-thornydale-rd?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTIwNDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Papa Johns Pizza","pizza_restaurant",194,"2545 E Speedway Blvd #165, Tucson, AZ 85716, USA","https://locations.papajohns.com/united-states/az/85716/tucson/2545-e-speedway-blvd?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTIwMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Peter Piper Pizza","pizza_restaurant",758,"432 W Valencia Rd, Tucson, AZ 85706, USA","https://locations.peterpiperpizza.com/az/tucson/432-w-valencia-rd?utm_source=Google&utm_medium=Rio"
chain,"Peter Piper Pizza","pizza_restaurant",826,"4112 E 22nd St, Tucson, AZ 85711, USA","https://locations.peterpiperpizza.com/az/tucson/4112-e-22nd-st?utm_source=Google&utm_medium=Rio"
chain,"Peter Piper Pizza","pizza_restaurant",899,"9545 E Old Spanish Trail, Tucson, AZ 85748, USA","https://locations.peterpiperpizza.com/az/tucson/9545-e-old-spanish-trail?utm_source=Google&utm_medium=Rio"
chain,"Peter Piper Pizza","pizza_restaurant",826,"1380 N Silverbell Rd, Tucson, AZ 85745, USA","https://locations.peterpiperpizza.com/az/tucson/1380-n-silverbell-road?utm_source=Google&utm_medium=Rio"
chain,"Peter Piper Pizza","pizza_restaurant",1283,"4120 N Oracle Rd, Tucson, AZ 85705, USA","https://locations.peterpiperpizza.com/az/tucson/4120-n-oracle-rd?utm_source=Google&utm_medium=Rio"
chain,"Peter Piper Pizza","pizza_restaurant",1584,"3741 W Ina Rd, Tucson, AZ 85741, USA","https://locations.peterpiperpizza.com/az/tucson/3741-w-ina-rd?utm_source=Google&utm_medium=Rio"
chain,"Peter Piper Pizza","pizza_restaurant",1246,"5385 S Calle Santa Cruz, Tucson, AZ 85706, USA","https://locations.peterpiperpizza.com/az/tucson/5385-s-calle-santa-cruz?utm_source=Google&utm_medium=Rio"
chain,"Peter Piper Pizza","pizza_restaurant",3190,"5925 E Broadway Blvd, Tucson, AZ 85711, USA","https://locations.peterpiperpizza.com/az/tucson/5925-e-broadway-blvd?utm_source=Google&utm_medium=Rio"
chain,"Peter Piper Pizza Express","pizza_restaurant",85,"1770 E Irvington Rd #100, Tucson, AZ 85714, USA","https://locations.peterpiperpizza.com/az/tucson/1770-east-irvington-rd.?utm_source=Google&utm_medium=Rio"
chain,"Pizza Hut / Wing Street","pizza_restaurant",245,"8160 S Suite # 102, S Houghton Rd, Tucson, AZ 85747, USA","https://www.pizzahut.com/c/content/wingstreet"
chain,"Pizza Hut Express","pizza_restaurant",9,"9615 E Old Spanish Trail, Tucson, AZ 85748, USA","https://locations.pizzahut.com/az/tucson/9615-e-old-spanish-trail?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=280931"
chain,"Pizza Hut Express","pizza_restaurant",26,"4040 N Oracle Rd, Tucson, AZ 85705, USA","https://locations.pizzahut.com/az/tucson/4040-n-oracle-road?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=306783"
chain,"Popeyes Louisiana Kitchen","chicken_restaurant",1325,"9230 S Houghton Rd, Tucson, AZ 85747, USA","https://www.popeyes.com/store-locator/store/restaurant_85481"
chain,"Popeyes Louisiana Kitchen","chicken_restaurant",60,"military Post Access Required, 5404 Granite St Bldg 2527, Tucson, AZ 85707, USA","https://www.popeyes.com/store-locator/store/restaurant_82838"
chain,"Popeyes Louisiana Kitchen","chicken_restaurant",2315,"1058 E Tucson Marketplace Blvd, Tucson, AZ 85713, USA","https://www.popeyes.com/store-locator/store/restaurant_86513"
chain,"Popeyes Louisiana Kitchen","chicken_restaurant",233,"6565 E Grant Rd, Tucson, AZ 85715, USA","https://www.popeyes.com/store-locator/store/restaurant_241257"
chain,"Popeyes Louisiana Kitchen","chicken_restaurant",2383,"3060 N Campbell Ave, Tucson, AZ 85719, USA","https://www.popeyes.com/store-locator/store/restaurant_85448"
chain,"Popeyes Louisiana Kitchen","chicken_restaurant",1524,"3814 W River Rd, Tucson, AZ 85741, USA","https://www.popeyes.com/store-locator/store/restaurant_86494"
chain,"Popeyes Louisiana Kitchen","chicken_restaurant",1703,"7111 E 22nd St, Tucson, AZ 85710, USA","https://www.popeyes.com/store-locator/store/restaurant_82603"
chain,"QDOBA Mexican Eats","mexican_restaurant",41,"5405 Granite St Bldg 2527, Tucson, AZ 85707, USA","https://locations.qdoba.com/us/az/davis-monthan-afb/5405-e-granite-st?utm_medium=organic&utm_source=google&utm_campaign=google_maps&utm_content=website&utm_term=1795"
chain,"Red Lobster","seafood_restaurant",3136,"Oracle and River, 5061 N Oracle Rd #369, Tucson, AZ 85704, USA","https://www.redlobster.com/seafood-restaurants/locations/az/tucson/5061-north-oracle-road"
chain,"Red Lobster","seafood_restaurant",3342,"SPECTRUM MARKETPLACE, 5315 S Calle Santa Cruz, Tucson, AZ 85706, USA","https://www.redlobster.com/seafood-restaurants/locations/az/tucson/5315-s-calle-santa-cruz/"
chain,"Salad and Go","restaurant",100,"10071 E Old Vail Rd, Tucson, AZ 85747, USA","https://www.saladandgo.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Salad and Go","restaurant",403,"1730 E Tucson Marketplace Blvd, Tucson, AZ 85713, USA","https://www.saladandgo.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Salad and Go","restaurant",93,"7980 E Speedway Blvd, Tucson, AZ 85710, USA","https://www.saladandgo.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Salad and Go","restaurant",217,"3220 N Campbell Ave, Tucson, AZ 85719, USA","https://www.saladandgo.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Salad and Go","restaurant",286,"2080 W River Rd, Tucson, AZ 85704, USA","https://www.saladandgo.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Salad and Go","restaurant",194,"1302 S Kolb Rd, Tucson, AZ 85710, USA","https://www.saladandgo.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Salad and Go","restaurant",770,"5501 E Speedway Blvd, Tucson, AZ 85712, USA","https://www.saladandgo.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Texas Roadhouse","steak_house",6760,"170 S Wilmot Rd, Tucson, AZ 85711, USA","https://www.texasroadhouse.com/locations/arizona/tucson-s-wilmot-rd?utm_source=listing&utm_medium=search"
chain,"Waffle House","breakfast_restaurant",1453,"2701 E Valencia Rd, Tucson, AZ 85706, USA","https://www.wafflehouse.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Waffle House","breakfast_restaurant",2032,"3565 E Irvington Rd, Tucson, AZ 85714, USA","https://www.wafflehouse.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Waffle House","breakfast_restaurant",1980,"709 W Starr Pass Blvd, Tucson, AZ 85713, USA","https://www.wafflehouse.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Waffle House","breakfast_restaurant",2745,"1380 W Grant Rd, Tucson, AZ 85705, USA","https://www.wafflehouse.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Wingstop","chicken_wings_restaurant",716,"1710 W Valencia Rd Ste 500, Tucson, AZ 85746, USA","https://www.wingstop.com/location/wingstop-373-tucson-az-85746/menu?y_source=1_NTUyMDY3NzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Wingstop","chicken_wings_restaurant",644,"2980 S 6th Ave Ste 150, Tucson, AZ 85713, USA","https://www.wingstop.com/location/wingstop-1199-tucson-az-85713/menu?y_source=1_NTUyMDc3NTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Wingstop","chicken_wings_restaurant",1117,"7942 E Broadway Blvd, Tucson, AZ 85710, USA","https://www.wingstop.com/location/wingstop-88-tucson-az-85710/menu?y_source=1_NTUyMDc2OTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Wingstop","chicken_wings_restaurant",412,"2106 W Grant Rd, Tucson, AZ 85745, USA","https://www.wingstop.com/location/wingstop-199-tucson-az-85745/menu?y_source=1_NTUyMDY3OTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Wingstop","chicken_wings_restaurant",436,"3122 N Campbell Ave Ste 130, Tucson, AZ 85719, USA","https://www.wingstop.com/location/wingstop-219-tucson-az-85719/menu?y_source=1_NTUyMDY3ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Wingstop","chicken_wings_restaurant",700,"3662 W Ina Rd Ste 110, Tucson, AZ 85741, USA","https://www.wingstop.com/location/wingstop-301-tucson-az-85741/menu?y_source=1_NTUyMDY3ODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
format,"3MARGARITAS KITCHEN (FOOD TRUCK)","mexican_restaurant",30,"1540 E Broadway Blvd, Tucson, AZ 85719, USA","https://3margaritaskitchen.blogspot.com/"
format,"Asia 1 Buffet","buffet_restaurant",484,"75 W River Rd #181, Tucson, AZ 85704, USA",
format,"Birrieria ""Los Toros""","mexican_restaurant",117,"2195 W Drexel Rd, Tucson, AZ 85746, USA",
format,"Birrieria Guadalajara","mexican_restaurant",923,"304 E 22nd St, Tucson, AZ 85713, USA","http://orderbirrieriaguadalajara.com/"
format,"Birrieria Guasave #2","restaurant",,"6894 S Craycroft Rd, Tucson, AZ 85756, USA",
format,"Birrieria Guasave 2","mexican_restaurant",29,"6849 S Craycroft Rd, Tucson, AZ 85756, USA",
format,"Bisbee Breakfast Club","breakfast_restaurant",255,"4633 W Ajo Hwy Suite 163, Tucson, AZ 85757, USA","https://www.bisbeebreakfastclub.com/"
format,"Bisbee Breakfast Club","restaurant",1087,"2936 E Broadway Blvd, Tucson, AZ 85716, USA","http://bisbeebreakfastclub.com/"
format,"Bisbee Breakfast Club","breakfast_restaurant",1421,"410 N Wilmot Rd #110, Tucson, AZ 85711, USA","http://www.bisbeebreakfastclub.com/"
format,"Bisbee Breakfast Club","restaurant",1096,"4811 E Sunrise Dr Suite 165, Tucson, AZ 85718, USA","https://www.bisbeebreakfastclub.com/"
format,"Bisbee Breakfast Club","restaurant",2369,"4131 W Ina Rd, Tucson, AZ 85741, USA","http://bisbeebreakfastclub.com/"
format,"Breakfast Stop Family Restaurant","breakfast_restaurant",691,"6135 E 22nd St, Tucson, AZ 85711, USA",
format,"Brunch Bistro Mexican Grill","mexican_restaurant",125,"3053 S Kinney Rd, Tucson, AZ 85713, USA","https://brunchbistromexicangrillaz.com/"
format,"Buendía Breakfast & Lunch Café","brunch_restaurant",903,"2530 N 1st Ave, Tucson, AZ 85719, USA",
format,"Burgerrito Food Truck","restaurant",3,"5151 E Broadway Blvd, Tucson, AZ 85711, USA",
format,"Cappy's Breakfast Cafe","breakfast_restaurant",1226,"917 W Prince Rd, Tucson, AZ 85705, USA","https://rebrand.ly/cappy-cafe"
format,"Chopstix Asian Diner","chinese_restaurant",600,"3820 S Palo Verde Rd #101, Tucson, AZ 85714, USA","http://chopstixasiandineraz.com/"
format,"Christie's Cabaret Tucson",,112,"6608 S Tucson Blvd, Tucson, AZ 85756, USA","https://christiescabaret.com/tucson/"
format,"Classic Donut and Wings","chicken_wings_restaurant",,"5650 S 12th Ave Suite 180, Tucson, AZ 85706, USA",
format,"Curves Cabaret",,227,"2130 N Oracle Rd, Tucson, AZ 85705, USA","http://www.curvescabaret.com/"
format,"Doobie's Brunch Joint LLC","restaurant",2,"4100 S Palo Verde Rd, Tucson, AZ 85714, USA",
format,"Effe Food Truck","restaurant",,"4817 N Plane Ave, Tucson, AZ 85705, USA",
format,"El Brunch Bistro","restaurant",108,"1060 S Kolb Rd, Tucson, AZ 85710, USA","https://brunchbistromexicangrillaz.com/"
format,"El Mezquite Grill & Taqueria","mexican_restaurant",115,"280 S Church Ave, Tucson, AZ 85701, USA","https://www.elmezquitetucson.com/"
format,"El Mezquite Taqueria","mexican_restaurant",51,"5900 S Palo Verde Rd, Tucson, AZ 85706, USA",
format,"EL SEMENTAL TAQUERIA PANADERIA DULCERIA","mexican_restaurant",3,"6020 N Oracle Rd, Tucson, AZ 85704, USA",
format,"Epic Palate Modern Diner","american_restaurant",,"12660 E Old Spanish Trail, Tucson, AZ 85747, USA",
format,"Govindas Natural Foods Buffet","vegetarian_restaurant",856,"711 E Blacklidge Dr, Tucson, AZ 85719, USA","http://www.govindasoftucson.com/"
format,"Grand Buffet","buffet_restaurant",1151,"1690 W Valencia Rd, Tucson, AZ 85746, USA",
format,"Ko: Sin Ki: Buffet","buffet_restaurant",84,"7350 S Old Nogales Hwy, Tucson, AZ 85756, USA","http://www.ddcaz.com/tucson/dining-nightlife/ko-sin-ki-buffet/"
format,"La Esperanza Taco Truck","mexican_restaurant",3,"4531 W Valencia Rd, Tucson, AZ 85746, USA","https://sites.google.com/view/laesperanzamexicanfoodtruck/home"
format,"LA herradura food truck","mexican_restaurant",5,"Tucson, AZ 85756, USA","https://usmaperx.org/details/la-herradura-food-truck-ChIJhwU"
format,"La Herradura Mexican food truck","mexican_restaurant",5,"7889 E 22nd St, Tucson, AZ 85710, USA",
format,"Lin's Grand Buffet","buffet_restaurant",5868,"1068 E Tucson Marketplace Blvd, Tucson, AZ 85713, USA","http://www.linsrestaurant.com/"
format,"Lin's Grand Buffet","restaurant",133,"4420 N Stone Ave, Tucson, AZ 85705, USA","http://linsrestaurant.com/"
format,"Lindo México taqueria y Raspaderia","mexican_restaurant",4,"5835 S Park Ave, Tucson, AZ 85706, USA","https://www.facebook.com/share/1GRSvvcXcR/?mibextid=wwXIfr"
format,"Little Anthony's Diner","diner",4617,"7010 E Broadway Blvd, Tucson, AZ 85710, USA","http://littleanthonysdiner.com/"
format,"Los Cuates Taqueria","taco_restaurant",,"4100 S Palo Verde Rd, Tucson, AZ 85714, USA",
format,"NEW CHINA SUSHI GRILL BUFFET","asian_fusion_restaurant",3349,"1160 N Wilmot Rd, Tucson, AZ 85712, USA","https://www.newchinaarizona.com/"
format,"RealGood Brunch Co.","restaurant",273,"1310 S Alvernon Way, Tucson, AZ 85711, USA","https://www.realgoodbrunch.com/"
format,"Sr. Taco Taqueria","taco_restaurant",59,"5681 S 12th Ave, Tucson, AZ 85706, USA",
format,"Substance Diner","restaurant",175,"3445 E Benson Hwy, Tucson, AZ 85706, USA","http://www.karlsdiner.com/"
format,"Taqueria 2 Hermanos","mexican_restaurant",1211,"8270 S Houghton Rd #140, Tucson, AZ 85747, USA","https://www.2hermanostaqueria.com/"
format,"Taqueria Alamos","mexican_restaurant",240,"5610 S Campbell Ave, Tucson, AZ 85706, USA","https://www.taqueriaalamos.com/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=fd4909-website"
format,"Taqueria Aqui Con El Nene","mexican_restaurant",2619,"4415 N Flowing Wells Rd, Tucson, AZ 85705, USA","https://www.aquiconelnene.com/menu"
format,"Taqueria El Chacho","taco_restaurant",,"2001 E Irvington Rd, Tucson, AZ 85714, USA",
format,"Taqueria el Chikitin","mexican_restaurant",190,"3040 E Grant Rd, Tucson, AZ 85716, USA",
format,"Taqueria el Pocito","mexican_restaurant",1,"2750 N 1st Ave, Tucson, AZ 85719, USA",
format,"Taqueria El Rapido","mexican_restaurant",325,"3110 E Benson Hwy, Tucson, AZ 85706, USA","https://www.facebook.com/TaqueriasElRapido/"
format,"Taqueria El Sonorense","mexican_restaurant",3,"9430 S Nogales Hwy, Tucson, AZ 85756, USA",
format,"Taqueria La Pasadita","mexican_restaurant",4,"1250 E Old Vail Connection Rd, Tucson, AZ 85756, USA",
format,"Taqueria Pico de Gallo","mexican_restaurant",1877,"2618 S 6th Ave, Tucson, AZ 85713, USA","https://taqueriapicodegallo.shop/"
format,"Taqueria Porfis","mexican_restaurant",811,"3553 S 12th Ave #117, Tucson, AZ 85713, USA","https://taqueriaporfisaz.com/"
format,"Taqueria Porfis","restaurant",27,"Tucson, AZ 85705, USA",
format,"Taqueria Rosita's Mexican Food Truck","mexican_restaurant",511,"2733-2801 E Valencia Rd, Tucson, AZ 85706, USA",
format,"Taqueria Valle Del Yaqui","mexican_restaurant",28,"921 W Congress St, Tucson, AZ 85745, USA",
format,"Taqueria Wild West","mexican_restaurant",30,"2023 S Craycroft Rd, Tucson, AZ 85711, USA",
format,"TAQUERIA Y HOT DOGS ZAHID","mexican_restaurant",68,"727 W Ajo Wy, Tucson, AZ 85713, USA",
format,"Taqueria y Raspados Jason","mexican_restaurant",1027,"6039 E 22nd St, Tucson, AZ 85711, USA","https://taqueriayraspadosjason.shop/"
format,"The Birria Munchies Truck","mexican_restaurant",55,"4100 S Palo Verde Rd, Tucson, AZ 85714, USA","https://the-birria-munchies-truck.square.site/"
format,"Triple T Truck Stop","truck_stop",3631,"5451 E Benson Hwy, Tucson, AZ 85756, USA","http://tucsontruckterminal.com/"
place-type,"Açaí Paradise","restaurant",146,"3253 E Valencia Rd, Tucson, AZ 85706, USA","https://acaiparadiseaz.com/"
place-type,"American Eat Company","food_court",3024,"1439 S 4th Ave, Tucson, AZ 85713, USA","https://americaneatco.com/"
place-type,"Bahama Buck's - Tucson","dessert_shop",926,"8585 E Broadway Blvd, Tucson, AZ 85710, USA","https://bahamabucks.com/shop/tucson/"
place-type,"Banhdicted","vietnamese_restaurant",530,"1980 W Orange Grove Rd #180, Tucson, AZ 85704, USA","http://www.banhdicted.com/"
place-type,"Barista del Barrio","breakfast_restaurant",1122,"1002 N Grande Ave, Tucson, AZ 85745, USA","http://baristadelbarrio.square.site/"
place-type,"Bear Down Kitchen","buffet_restaurant",38,"565 N Cherry Ave Floor 4, Tucson, AZ 85721, USA",
place-type,"Berry Divine Açaí Bowls","restaurant",377,"1927 E Speedway Blvd #109, Tucson, AZ 85719, USA","http://berrydivineacai.com/"
place-type,"Biscuits Country Cafe","breakfast_restaurant",1709,"7026 E Broadway Blvd, Tucson, AZ 85710, USA","https://www.biscuitscountrycafe.com/"
place-type,"Bobo's Restaurant","breakfast_restaurant",3329,"2938 E Grant Rd, Tucson, AZ 85716, USA",
place-type,"Diamond Cafe","steak_house",445,"7350 S Nogales Hwy, Tucson, AZ 85756, USA","http://www.ddcaz.com/tucson/dining-nightlife/diamond-cafe/"
place-type,"Dickman's Meat & Deli","deli",878,"7955 E Broadway Blvd, Tucson, AZ 85710, USA","https://www.facebook.com/dickmansmeat/?_rdr"
place-type,"Doña Angelita Tortillas","food_store",14,"1898 S Mission Rd Suite 120, Tucson, AZ 85713, USA",
place-type,"Federico Salsa Company","salad_shop",1,"2911 W Holladay St, Tucson, AZ 85746, USA",
place-type,"Frank's Restaurant-Tucson","breakfast_restaurant",1947,"3843 E Pima St, Tucson, AZ 85716, USA","https://www.franksrestaurant.com/"
place-type,"Fruit Shack Smoothies, Bowls & Juices","juice_shop",203,"5420 E Broadway Blvd #234, Tucson, AZ 85711, USA","http://www.fruitshacksmoothies.com/"
place-type,"Gallery of Food Bodega","catering_service",98,"2522 E Fort Lowell Rd, Tucson, AZ 85716, USA","https://galleryoffood.com/"
place-type,"Gourmet Girls Gluten Free Bakery/Bistro","restaurant",990,"5845 N Oracle Rd, Tucson, AZ 85704, USA","https://www.gourmetgirlsglutenfree.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb"
place-type,"Guadalajara Mexican Grill","mexican_restaurant",24258,"4901 E Broadway Blvd, Tucson, AZ 85711, USA","http://www.ggrill.com/"
place-type,"Hacienda Azul","breakfast_restaurant",160,"3220 W Valencia Rd, Tucson, AZ 85746, USA",
place-type,"Hacienda del Sol Guest Ranch Resort","resort_hotel",2110,"5501 N Hacienda Del Sol Rd, Tucson, AZ 85718, USA","https://www.haciendadelsol.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing"
place-type,"House of Cheng","chinese_restaurant",464,"5975 W Western Way Cir #115, Tucson, AZ 85713, USA","https://newhouseofcheng.com/"
place-type,"Jerry Bob's","breakfast_restaurant",605,"7699 E Speedway Blvd, Tucson, AZ 85710, USA",
place-type,"Jerry Bob's Family Restaurant","breakfast_restaurant",515,"7066 E Golf Links Rd, Tucson, AZ 85730, USA",
place-type,"Jerry Bob's Family Restaurant","breakfast_restaurant",605,"8300 N Thornydale Rd #100, Tucson, AZ 85741, USA","https://www.jerrybobsaz.com/"
place-type,"Jerry Bob's Restaurant","breakfast_restaurant",141,"6970 E 22nd St a106, Tucson, AZ 85710, USA","https://www.jerrybobsaz.com/"
place-type,"Joe's Pancake House","breakfast_restaurant",1208,"2532 S Kolb Rd, Tucson, AZ 85710, USA","http://www.joespancakehousetucson.com/"
place-type,"Juice N Fruit Raspados","juice_shop",531,"3502 S 6th Ave #100, Tucson, AZ 85713, USA","http://facebook.com/juicenfruitraspados"
place-type,"Kettle Restaurant","buffet_restaurant",1420,"748 W Starr Pass Blvd, Tucson, AZ 85713, USA","https://www.kettlerestaurantaz.com/"
place-type,"La Encantada","shopping_mall",4741,"2905 E Skyline Dr, Tucson, AZ 85718, USA","https://www.laencantadashoppingcenter.com/?utm_source=google&utm_medium=onlinesearch&utm_content=gmp_website_button&utm_campaign=yext"
place-type,"Los Mezquites Restauran Sonorense","buffet_restaurant",174,"2527 S 4th Ave, Tucson, AZ 85713, USA",
place-type,"Margie's Kitchen","breakfast_restaurant",1016,"9431 E 22nd St, Tucson, AZ 85710, USA","http://www.margieskitchenaz.com/"
place-type,"Masa Para Tamales","food_store",4,"12th W Oklahoma St, Tucson, AZ 85714, USA",
place-type,"Mei Hon Chinese Restaurant","chinese_restaurant",849,"1030 E Irvington Rd, Tucson, AZ 85714, USA","http://meihontucsonaz.com/"
place-type,"Millie's Pancake Haus","breakfast_restaurant",1020,"Inside Trail Dust Town, 6541 E Tanque Verde Rd, Tucson, AZ 85715, USA","https://millieshaus.com/home"
place-type,"Mountain Mike's Pizza","pizza_restaurant",189,"6601 E Grant Rd UNIT 101, Tucson, AZ 85715, USA","https://www.mountainmikespizza.com/locations/tucson-e-grant-rd/"
place-type,"Nekter Juice Bar","juice_shop",186,"2501 E Grant Rd, Tucson, AZ 85716, USA","https://locations.nekterjuicebar.com/ll/us/az/tucson/2501-e-grant-rd/"
place-type,"Nomico Healthy Dessert","dessert_restaurant",293,"595 E Wetmore Rd, Tucson, AZ 85705, USA","https://m.facebook.com/pages/Nomico-Healthy-Dessert/978399345593537"
place-type,"Panda House Stir-Fry Mongolian Grill","chinese_restaurant",276,"3725 W Ina Rd #110, Tucson, AZ 85741, USA","https://www.facebook.com/pandahousestirfry/"
place-type,"Personal Chef Maggie LLC","catering_service",1,"7090 N Oracle Rd #178, Tucson, AZ 85704, USA","http://tucsonchefmaggie.com/"
place-type,"Pure Love Juice","juice_shop",200,"1980 E River Rd, Tucson, AZ 85718, USA","https://purelovejuicebar.com/"
place-type,"Raspados el Paraíso","dessert_shop",208,"7701 E Golf Links Rd, Tucson, AZ 85730, USA","https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://raspadostucson.com/&ved=2ahUKEwixqNGy4ZWOAxWFPUQIHZy0FpgQFnoECBYQAQ&usg=AOvVaw3kNy2iB83ZBJR2-q79oE1r"
place-type,"Robeks Fresh Juices & Smoothies","juice_shop",148,"50 S Houghton Rd #160, Tucson, AZ 85748, USA","https://robeks.com/locations/az/tucson/50-s-houghton-rd/"
place-type,"Rofle Rofle Croiffle Specialty Store","dessert_shop",101,"4500 N Oracle Rd Suite FC08, Tucson, AZ 85705, USA",
place-type,"Shake Smart","restaurant",26,"1400 E 6th St, Tucson, AZ 85721, USA","http://www.shakesmart.com/"
place-type,"Shake Smart","restaurant",21,"1051 E Mabel St, Tucson, AZ 85719, USA","http://www.shakesmart.com/"
place-type,"Smoothie King","juice_shop",320,"1070 E Tucson Marketplace Blvd Suite 100, Tucson, AZ 85713, USA","https://locations.smoothieking.com/ll/us/az/tucson/1070-e-tucson-marketplace-blvd-suite-100/?utm_source=google&utm_medium=organic&utm_content=SOCi"
place-type,"Smoothie King","juice_shop",378,"3820 W River Rd, Tucson, AZ 85741, USA","https://locations.smoothieking.com/ll/us/az/tucson/3820-river-road/?utm_source=google&utm_medium=organic&utm_content=SOCi"
place-type,"Sun Flower Cafe","american_restaurant",123,"7406 S Camino De Oeste, Tucson, AZ 85757, USA","https://www.casinodelsol.com/dining/sunflower-cafe"
place-type,"Sweet Tomatoes","buffet_restaurant",4065,"6202 E Broadway Blvd, Tucson, AZ 85711, USA","http://www.sweettomatoes.com/"
place-type,"The Egg Connection","breakfast_restaurant",1037,"3114 E Fort Lowell Rd, Tucson, AZ 85716, USA","http://www.theeggconnection.com/"
place-type,"Tropical Smoothie Cafe","juice_shop",157,"10230 E Old Vail Rd, Tucson, AZ 85747, USA","https://locations.tropicalsmoothiecafe.com/az/tucson/10230-east-old-vail-rd.?y_source=1_MTUxNDg2ODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
place-type,"Tropical Smoothie Cafe","juice_shop",124,"3200 E Valencia Rd, Tucson, AZ 85706, USA","https://locations.tropicalsmoothiecafe.com/az/tucson/3200-east-valencia-rd.?y_source=1_NzM2NjI5NTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
place-type,"Tropical Smoothie Cafe","juice_shop",37,"2470 N Campbell Ave, Tucson, AZ 85719, USA","https://locations.tropicalsmoothiecafe.com/az/tucson/2470-n.-campbell-ave.?y_source=1_MjAwODc2NzExOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D"
place-type,"Victoria Cocina Mexicana","breakfast_restaurant",312,"7090 N Oracle Rd #172, Tucson, AZ 85704, USA","https://www.victoriacocinamexicana.com/"
place-type,"Village Inn","breakfast_restaurant",2020,"9560 E 22nd St, Tucson, AZ 85716, USA","https://www.villageinn.com/tucson-az-22nd-and-harrison/"
place-type,"Vitality Bowls","restaurant",98,"2959 N Swan Rd, Tucson, AZ 85712, USA","https://vitalitybowls.com/locations/tucson/?utm_source=google&utm_medium=gmb&utm_campaign=gmbweblink"
place-type,"Wok & Roll","buffet_restaurant",2084,"Heritage Plaza, 3000 W Ina Rd, Tucson, AZ 85741, USA","https://www.woknrolltucson.com/"
closed,"5 & Diner","restaurant",1,"4520 N Stone Ave, Tucson, AZ 85705, USA",
